Name,MOID(AU)
240P/NEAT,1.7723796116287789
17P/Holmes,1.7788616316749162
C/2019 F2 (ATLAS),1.781045269614792
C/2020 T5 (Lemmon),1.789581858118835
175P/Hergenrother,1.7946441888720344
113P/Spitaler,1.7975302080904745
P/2019 A1 (PANSTARRS),1.8031686366072244
44P/Reinmuth,1.8036264839054872
448P/PANSTARRS,1.804240448677992
348P/PANSTARRS,1.806973487193936
C/2021 C3 (Catalina),1.8075795403149457
61P/Shajn-Schaldach,1.8133097906456352
471P/,1.8137697479124235
P/2018 VN2 (Leonard),1.8170015408119577
248P/Gibbs,1.8204652349987884
P/2013 J2 (McNaught),1.8213872594611096
P/2021 R8 (Sheppard),1.825553342961446
466P/PANSTARRS,1.8284331733121137
A/2021 E2,1.8286236539795961
379P/Spacewatch,1.8297252322898299
P/2007 K2 (Gibbs),1.8377339614954056
366P/Spacewatch,1.8391006852752239
279P/LaSagra,1.8395832310129554
245P/WISE,1.846112852874414
257P/Catalina,1.8478882284084492
250P/Larson,1.8546741548066283
346P/Catalina,1.8550318374862205
196P/Tichy,1.8567654761249917
193P/LINEAR-NEAT,1.8598147121882966
86P/Wild,1.8615364005122266
54P/de Vico-Swift-NEAT,1.864606978906502
P/2015 R1 (PANSTARRS),1.8646902419746496
33P/Daniel,1.8725812535293787
89P/Russell,1.8755790795282425
371P/LINEAR-Skiff,1.8848500039117875
455P/PANSTARRS,1.8866740447664603
290P/Jager,1.8869588494200022
P/2016 P1 (PANSTARRS),1.8870485651303552
P/2013 R3 (Catalina-PANSTARRS),1.8877766477512758
P/2013 R3-A (Catalina-PANSTARRS),1.887813989250449
P/2013 R3-B (Catalina-PANSTARRS),1.8878345482090113
P/2013 T1 (PANSTARRS),1.8947106026757676
69P/Taylor,1.8948105653030285
77P/Longmore,1.8958635591983546
A/2019 G2,1.8985014363168224
127P/Holt-Olmstead,1.9003024005883462
211P/Hill,1.9030602113966772
A/2023 H4,1.9044750314181338
P/2015 X6 (PANSTARRS),1.9058068351528499
P/2014 L2 (NEOWISE),1.9086051649606146
347P/PANSTARRS,1.9122795436301971
301P/LINEAR-NEAT,1.9138879059750311
453P/WISE-Lemmon,1.9173479888697718
353P/McNaught,1.9235307701548974
C/2022 S5 (PANSTARRS),1.924689978049737
191P/McNaught,1.925798352679303
C/2020 S8 (Lemmon),1.926194763322818
C/2021 B3 (NEOWISE),1.9264376996377912
373P/Rinner,1.9269281324652152
266P/Christensen,1.9286786380003098
386P/PANSTARRS,1.9294781153172573
438P/Christensen,1.9304882467470728
P/2017 K3 (Gasparovic),1.9405575259454149
297P/Beshore,1.9429054481449424
C/2021 U5 (Catalina),1.9429316844666222
343P/NEAT-LONEOS,1.9442561109486878
315P/LONEOS,1.9476475744948072
C/2019 K1 (ATLAS),1.9488062708923861
P/2010 E2 (Jarnac),1.9563084913822921
457P/Lemmon-PANSTARRS,1.9577402837261835
381P/LINEAR-Spacewatch,1.9660331108942282
397P/Lemmon,1.9662963545694525
P/2019 A4 (PANSTARRS),1.9749393371045325
C/2020 U3 (Rankin),1.9767400482070112
119P/Parker-Hartley,1.9775121100917576
P/2018 L5 (Leonard),1.9784523886797658
338P/McNaught,1.9788648785666125
59P/Kearns-Kwee,1.9802188207340032
P/2001 H5 (NEAT),1.9873248012256681
284P/McNaught,1.989216104293408
272P/NEAT,1.9965760685723821
432P/PANSTARRS,1.998030832601244
P/2019 A3 (PANSTARRS),2.003556077975928
264P/Larsen,2.0042477568390673
442P/McNaught,2.011067478270096
268P/Bernardi,2.0116008657841618
411P/Christensen,2.0141519272390895
P/2009 Y2 (Kowalski),2.014829727300588
P/2019 LM4 (Palomar),2.0149649482619973
143P/Kowal-Mrkos,2.0178901171009493
C/2019 K4 (Ye),2.022923539682112
286P/Christensen,2.0235752296646274
C/2023 C2 (ATLAS),2.0272221735265576
101P/Chernykh,2.0280323787128745
P/2012 T3 (PANSTARRS),2.029047461227338
101P-B/Chernykh,2.032736132967999
465P/Hill,2.034752669037338
P/2021 R4 (Wierzchos),2.034790226704192
P/2014 M4 (PANSTARRS),2.0365548468582677
274P/Tombaugh-Tenagra,2.0398516636375033
P/2016 J1-A (PANSTARRS),2.0432836860361117
P/2016 J1-B (PANSTARRS),2.0433298595273057
43P/Wolf-Harrington,2.0449348776314435
P/2019 B2 (Groeller),2.045812603685211
219P/LINEAR,2.049477194462835
C/2020 PV6 (PANSTARRS),2.058224130039912
180P/NEAT,2.058453620038033
238P/Read,2.059784969886693
C/2018 DO4 (Lemmon),2.0601851089608068
445P/Lemmon-PANSTARRS,2.063913817419433
110P/Hartley,2.0645524171378695
349P/Lemmon,2.0728992801653603
53P/VanBiesbroeck,2.0843309035247293
358P/PANSTARRS,2.0847225515304797
P/2010 J3 (McMillan),2.087708861319225
131P/Mueller,2.090280538569697
367P/Catalina,2.0929949693570844
310P/Hill,2.0963099000724306
P/2022 L3 (ATLAS),2.098586780308471
P/2017 G1 (PANSTARRS),2.100111123357717
C/2019 J1 (Lemmon),2.104527457783869
401P/McNaught,2.1062626297604665
419P/PANSTARRS,2.110245164643034
P/2009 B1 (Boattini),2.1151151391087306
313P/Gibbs,2.1195645278314976
P/2009 O3 (Hill),2.1198239485589756
91P/Russell,2.121585053834859
223P/Skiff,2.1281087428780867
C/2021 B2 (PANSTARRS),2.1288585503032023
288P/,2.130693432191455
P/2015 R2 (PANSTARRS),2.134725547897755
370P/NEAT,2.1404444358656542
P/2021 U1 (Wierzchos),2.1405264402439563
243P/NEAT,2.1421402661025857
318P/McNaught-Hartley,2.1431484923429824
229P/Gibbs,2.147166423535636
C/2022 Y2 (Lemmon),2.1502766279810865
151P/Helin,2.1506647524940514
134P/Kowal-Vavrova,2.155696771394734
303P/NEAT,2.1572098936910753
P/2013 G4 (PANSTARRS),2.1583333908234508
120P/Mueller,2.1616152831449664
P/2022 R5 (PANSTARRS),2.17055673899131
56P/Slaughter-Burnham,2.174087950922617
P/2023 S1,2.1742749485313486
P/2008 O3 (Boattini),2.177855616166498
292P/Li,2.1778723593725493
C/2018 V2 (ATLAS),2.1795613628338577
C/2021 K1 (ATLAS),2.1801143927901188
C/2019 LB7 (Kleyna),2.1816214020630476
357P/Hill,2.184578706344624
P/2002 EJ57 (LINEAR),2.1864292285390126
P/2021 R3 (PANSTARRS),2.1874363641399084
P/2018 C1 (Lemmon-Read),2.194399557660998
P/2015 P4 (PANSTARRS),2.194564556332701
341P/Gibbs,2.1962128157586354
C/2022 P3 (ZTF),2.207114652851712
142P/Ge-Wang,2.208283617816928
P/2007 S1 (Zhao),2.211832356158881
A/2020 H9,2.2164172881594366
208P/McMillan,2.2202656936352865
280P/Larsen,2.222745677644255
291P/NEAT,2.23166849861076
188P/LINEAR-Mueller,2.234747433775772
458P/Jahn,2.239310768839906
P/2014 V1 (PANSTARRS),2.2426226371840174
352P/Skiff,2.247192914472222
97P/Metcalf-Brewington,2.248405327598144
385P/Hill,2.248475109454933
135P/Shoemaker-Levy,2.2514295079358932
P/2021 R6 (Groeller),2.262952201817827
176P/LINEAR,2.268217312818401
P/1996 R2 (Lagerkvist),2.277339058447729
394P/PANSTARRS,2.285583656600311
256P/LINEAR,2.2869219974990282
P/2018 A5 (PANSTARRS),2.301854542509572
324P/LaSagra,2.3138604082318053
133P/Elst-Pizarro,2.3144870005070177
P/2016 S1 (PANSTARRS),2.315504416678499
P/2021 A5 (PANSTARRS),2.319018291067232
403P/Catalina,2.322756931554319
C/2018 X3 (PANSTARRS),2.326340262037179
P/2015 W2 (Catalina),2.3284830002273558
374P/Larson,2.329214015093966
454P/PANSTARRS,2.331143848041795
P/2017 D1 (Fuls),2.3360977880170526
P/2012 G1 (PANSTARRS),2.341292132977619
149P/Mueller,2.3413823600459516
234P/LINEAR,2.3547033472861107
P/2020 M1 (PANSTARRS),2.3553313090686903
C/2019 M3 (ATLAS),2.355625630320859
C/2020 B2 (Lemmon),2.358270776325544
426P/PANSTARRS,2.359282780530463
356P/WISE,2.36383989570918
C/2022 JK5 (PANSTARRS),2.364720449282119
P/2017 B4 (PANSTARRS),2.365564783537061
451P/Christensen,2.3691808502120093
376P/LONEOS,2.3705853088057975
P/2017 D4 (PANSTARRS),2.3796591940518454
P/2020 S5 (PANSTARRS),2.3802550684006367
456P/PANSTARRS,2.3898283880295215
D/1977 C1 (Skiff-Kosai),2.393749129384567
336P/McNaught,2.4057242386788764
470P/PANSTARRS,2.4069181435504645
P/2015 C1 (TOTAS-Gibbs),2.4115259638471445
361P/Spacewatch,2.4269346130606935
14P/Wolf,2.4335809367236796
A/2019 G3,2.4342747287093824
C/2019 T2 (Lemmon),2.4445543628272413
P/2020 A4 (PANSTARRS-Lemmon),2.4505206649231535
C/2021 QM45 (PANSTARRS),2.4540873089073116
362P/,2.457444544034518
326P/Hill,2.458992783316076
380P/PANSTARRS,2.4627553885574605
344P/Read,2.464818570583534
420P/Hill,2.4670389649775637
246P/NEAT,2.4761282844359664
P/2016 R4 (Gibbs),2.4855466760082154
P/2023 M1 (PANSTARRS),2.488042407964766
47P/Ashbrook-Jackson,2.499913206782064
P/2015 X3 (PANSTARRS),2.5038442901836047
D/1918 W1 (Schorr),2.5089081167846987
P/2010 UH55 (Spacewatch),2.510073866688764
P/2011 N1 (ASH),2.5140173929886958
P/2003 F2 (NEAT),2.516875599333521
P/2012 F2 (PANSTARRS),2.5217113448204507
P/2017 G2 (PANSTARRS),2.527688662773471
D/1993 F2-D (Shoemaker-Levy),2.54235535414418
331P/Gibbs,2.5442267331159325
199P/Shoemaker,2.548336671281661
P/2020 K9 (Lemmon-PANSTARRS),2.548663975070277
65P/Gunn,2.550124084405876
330P/Catalina,2.558805118998067
425P/Kowalski,2.562417373966371
C/2022 Y1 (Hogan),2.562472069695208
443P/PANSTARRS-Christensen,2.5652670635831942
C/2019 L1 (PANSTARRS),2.5667647487890997
469P/PANSTARRS,2.5717689449005614
232P/Hill,2.576832794728689
P/2020 X1 (ATLAS),2.5775301578753598
P/2015 TO19 (Lemmon-PANSTARRS),2.5825855120230767
P/2009 Q5 (McNaught),2.60611337646329
P/2021 P3 (PANSTARRS),2.6106035479116327
231P/LINEAR-NEAT,2.613536678918826
170P/Christensen,2.6176491701404183
P/2010 H2 (Vales),2.6227603238517276
90P/Gehrels,2.634558013679301
C/2022 U4 (Bok),2.6477181986111025
P/2020 S1 (PANSTARRS),2.6477350273938165
136P/Mueller,2.6536858670600245
434P/Tenagra,2.6576124556921528
P/2020 S7 (PANSTARRS),2.6640122148763545
87P/Bus,2.668683199530323
117P/Helin-Roman-Alu,2.6770017090875173
202P/Scotti,2.6842137817574874
P/2012 WA34 (Lemmon-PANSTARRS),2.6890946043356307
128P/Shoemaker-Holt,2.6926276564604703
C/2018 F1 (Grauer),2.6971303430128835
152P/Helin-Lawrence,2.698271331135425
P/2015 K5 (PANSTARRS),2.7044056473258595
P/2013 N3 (PANSTARRS),2.7044114797859327
C/2021 V1 (Rankin),2.7069366826805332
36P/Whipple,2.7133753759506045
C/2022 L4 (PANSTARRS),2.7150187562845156
C/2022 S4 (Lemmon),2.715094961064412
287P/Christensen,2.716342713224091
C/2021 T1 (Lemmon),2.72697971537691
299P/Catalina-PANSTARRS,2.7307648192337766
P/2015 HG16 (PANSTARRS),2.735560687452526
340P/Boattini,2.739068651919756
C/2020 K1 (PANSTARRS),2.7589470390465327
351P/Wiegert-PANSTARRS,2.767717551725829
P/2005 L1 (McNaught),2.778536042793975
147P/Kushida-Muramatsu,2.788626814210735
C/2019 V1 (Borisov),2.7997598395931367
203P/Korlevic,2.81801526555943
359P/LONEOS,2.829762283788182
345P/LINEAR,2.831648961812498
C/2018 V4 (Africano),2.8325906487330146
422P/Christensen,2.8410352479196077
C/2022 W2 (ATLAS),2.846336516651001
254P/McNaught,2.8508774123200693
P/2019 A8 (PANSTARRS),2.8554618571361954
415P/Tenagra,2.8576763671248027
410P/NEAT-LINEAR,2.863330910105047
C/2020 B3 (Rankin),2.8878865694291274
P/2022 S1 (PANSTARRS),2.8925518383650775
C/2018 A6 (Gibbs),2.905131760393963
P/1999 XN120 (Catalina),2.9193854892542084
172P/Yeung,2.932477876462315
P/2022 C2 (PANSTARRS),2.936442760807997
P/2011 W1 (PANSTARRS),2.9486809902699864
464P/PANSTARRS,2.9590473272062088
P/2005 T5 (Broughton),2.962093259732138
302P/Lemmon-PANSTARRS,2.972291057891769
31P/Schwassmann-Wachmann,2.9799381559551
228P/LINEAR,2.981091064926177
C/2018 A3 (ATLAS),2.9825176019189747
P/2015 TP200 (LINEAR),2.9889878660004494
C/2021 C5 (PANSTARRS),2.9893160546689406
200P/Larsen,2.999118720558015
C/2022 T1 (Lemmon),2.9997838761878506
282P/,3.001348478457799
P/2019 W1 (PANSTARRS),3.0023080498782724
P/2013 G1 (Kowalski),3.0025939706918097
441P/PANSTARRS,3.004724535953766
378P/McNaught,3.0083246682611287
P/2021 R5 (Rankin),3.009357997557361
437P/Lemmon-PANSTARRS,3.0146033364694778
258P/PANSTARRS,3.0198437867565104
P/2022 BV9 (Lemmon),3.031510409107363
P/2022 W1 (Rankin),3.0315965085217305
C/2021 C1 (Rankin),3.0320995505360204
P/2002 T6 (NEAT-LINEAR),3.0422590659124444
P/2022 D1 (PANSTARRS),3.0486504711527784
C/2020 Y2 (ATLAS),3.0540554840067857
C/2020 F6 (PANSTARRS),3.061772449513717
139P/Vaisala-Oterma,3.0647007318156465
P/2013 P1 (PANSTARRS),3.070778730136069
P/2021 V2 (Fuls),3.071831465712999
P/1998 VS24 (LINEAR),3.0957653937875986
C/2020 R6 (Rankin),3.0991530301291825
P/2014 A3 (PANSTARRS),3.103526421527847
P/2016 A2 (Christensen),3.113486083276375
C/2021 G1 (Leonard),3.1182378327525604
P/2020 R5 (PANSTARRS),3.1199525997332973
P/2019 A2 (ATLAS),3.129712958401938
408P/Novichonok-Gerke,3.1433923535007873
C/2019 K8 (ATLAS),3.143876141451066
270P/Gehrels,3.1718586499255443
P/2012 C3 (PANSTARRS),3.183608346929943
P/2023 M2 (PANSTARRS),3.203892327342708
82P/Gehrels,3.219310610079501
P/2012 U2 (PANSTARRS),3.230003403273292
P/2004 R3 (LINEAR-NEAT),3.236516541098148
350P/McNaught,3.2412950144543964
C/2018 KJ3 (Lemmon),3.249299496919218
P/2022 R1 (PANSTARRS),3.252620126826989
159P/LONEOS,3.2714368949282884
215P/NEAT,3.2950875474011507
P/2015 B4 (Lemmon-PANSTARRS),3.29606720200648
A/2022 B3,3.302395897209432
P/2011 FR143 (Lemmon),3.3025276372794434
P/2007 C2 (Catalina),3.3053268151772044
P/2014 MG4 (Spacewatch-PANSTARRS),3.3127620380774054
C/2019 S4 (Lemmon),3.318848506060068
111P/Helin-Roman-Crockett,3.318957907161424
A/2019 O4,3.3227592035980344
121P/Shoemaker-Holt,3.328792114880653
C/2018 R5 (Lemmon),3.329303110650065
C/2018 F4-B,3.3465577530654795
C/2018 F4-A,3.347138435662791
C/2018 F4 (PANSTARRS),3.3479407452917305
316P/LONEOS-Christensen,3.35604451839703
P/2018 P4 (PANSTARRS),3.3702209064488318
P/2012 B1 (PANSTARRS),3.39757375839342
P/2017 W3 (Gibbs),3.4040140116823316
P/2010 D2 (WISE),3.4046421796346444
C/2022 A3 (Lemmon-ATLAS),3.4265504721364275
P/2019 S2 (PANSTARRS),3.4383222552538006
C/2020 X2 (ATLAS),3.4431295109600413
P/2010 T2 (PANSTARRS),3.445446276185094
187P/LINEAR,3.450000007120078
P/2021 N2 (Fuls),3.4763457067848127
C/2019 K6 (PANSTARRS),3.4794529517330495
P/2019 GG21 (PANSTARRS),3.479762702521064
129P/Shoemaker-Levy,3.482720734656763
P/2018 Y2 (Africano),3.4848692928112737
P/2005 SB216 (LONEOS),3.4872331267607093
372P/McNaught,3.517066464706872
396P/,3.521692202548272
P/2023 M4 (ATLAS),3.531730051467972
244P/Scotti,3.5420714204854185
P/2022 C1 (PANSTARRS),3.559085075060859
402P/LINEAR,3.5660633179571857
276P/Vorobjov,3.5676712112561333
P/2004 FY140 (LINEAR),3.5717243799202594
269P/Jedicke,3.6071309437849806
P/2004 DO29 (Spacewatch-LINEAR),3.618176595141311
281P/MOSS,3.6184661027918095
C/2020 U5 (PANSTARRS),3.6371581414463354
P/2023 B3 (PANSTARRS),3.6692395866645806
468P/SidingSpring,3.670851202452161
242P/Spahr,3.675784239793791
452P/Sheppard-Jewitt,3.717840578625627
183P/Korlevic-Juric,3.721896958517792
C/2017 B3 (LINEAR),3.7280582298011025
404P/Bressi,3.775841608676285
C/2019 T4 (ATLAS),3.781500752234852
173P/Mueller,3.7881512204547265
391P/Kowalski,3.795903269602057
179P/Jedicke,3.798534491622991
314P/Montani,3.8022984212910766
395P/Catalina-NEAT,3.814280334541211
P/2020 O3 (PANSTARRS),3.863584394702227
308P/Lagerkvist-Carsenty,3.871300873743652
P/2014 W4 (PANSTARRS),3.871354512487391
186P/Garradd,3.874265164187606
P/2003 QX29 (NEAT),3.890325735908632
393P/Spacewatch-Hill,3.914006235660037
271P/van Houten-Lemmon,3.9206749966575063
P/2019 X1 (Pruyne),3.9338529855326105
P/2005 E1 (Tubbiolo),3.9377222937426932
P/2022 C3 (PANSTARRS),3.9551080759469004
334P/NEAT,4.001717068745026
A/2018 W3,4.005409760574251
C/2022 U1 (Leonard),4.012209302658247
P/2004 V5 (LINEAR-Hill),4.020643728093898
P/2004 V5-B (LINEAR-Hill),4.020670655112478
P/2017 U3 (PANSTARRS),4.036847642796525
382P/Larson,4.047561279054152
74P/Smirnova-Chernykh,4.05038679986269
C/2023 H1 (PANSTARRS),4.065821729518305
C/2020 F5 (MASTER),4.066735850160283
P/2008 Y3 (McNaught),4.087018676934448
A/2019 T1,4.10047426567223
195P/Hill,4.101609349997079
P/2015 D6 (Lemmon-PANSTARRS),4.1057024029817475
C/2021 P1 (PANSTARRS),4.10636611076247
C/2021 C4 (ATLAS),4.108854791131993
C/2020 H7 (Lemmon),4.129748739007993
P/2015 D5 (Kowalski),4.158887436389011
P/2019 LD2 (ATLAS),4.210569162939433
99P/Kowal,4.244971413522159
C/2021 J2 (PANSTARRS),4.2508336331072645
C/2020 H6 (ATLAS),4.278088602168186
C/2018 P5 (PANSTARRS),4.284991410370508
447P/Sheppard-Tholen,4.306046385098278
P/2014 O3 (PANSTARRS),4.3230105553379925
A/2021 E4,4.336017929839141
P/2018 V5 (Trujillo-Sheppard),4.350119992496297
P/2016 A3 (PANSTARRS),4.369614077590034
C/2020 R2 (PANSTARRS),4.404968670505469
P/2010 H4 (Scotti),4.407293952018841
C/2020 H8 (PANSTARRS),4.411606119819133
P/2021 C2 (PANSTARRS),4.471368553153986
P/2012 T2 (PANSTARRS),4.483872948319408
P/2021 J3 (ATLAS),4.501686390045827
P/2020 WJ5 (Lemmon),4.5275739642462005
P/2015 PD229 (Cameron-ISON),4.532299780410497
C/2021 G2 (ATLAS),4.53939597121306
P/2019 V2 (Groeller),4.552254044447844
158P/Kowal-LINEAR,4.557076318783473
P/2010 U1 (Boattini),4.572579356335268
377P/Scotti,4.57289298264435
P/2021 R1 (PANSTARRS),4.57898719237186
P/2011 JB15 (Spacewatch-Boattini),4.683949251419644
P/2011 P1 (McNaught),4.7081873715501725
C/2019 Y5 (PANSTARRS),4.732935708206484
C/2021 G3 (PANSTARRS),4.737007907126433
P/2020 V4 (Rankin),4.76683485741425
C/2021 P2 (PANSTARRS),4.788639160268589
P/2010 C1 (Scotti),4.799870875334287
C/2023 H3 (PANSTARRS),4.822503100611732
P/2011 C2 (Gibbs),4.949414268669499
C/2020 X4 (Leonard),4.976384674797404
P/2020 W1 (Rankin),4.985472052265743
423P/Lemmon,5.007726149465904
C/2021 Q3 (ATLAS),5.013681402158565
C/2020 F7 (Lemmon),5.025526952407138
450P/LONEOS,5.040789468643768
C/2020 Q2 (PANSTARRS),5.068916621798595
P/2017 P1 (PANSTARRS),5.153094164710761
P/2010 TO20 (LINEAR-Grauer),5.173272383544656
467P/LINEAR-Grauer,5.17328275028377
C/2018 S2 (TESS),5.301285290221622
C/2021 R7 (PANSTARRS),5.34480151046501
39P/Oterma,5.384575794964324
C/2021 N3 (PANSTARRS),5.38643694592855
C/2014 F3 (Sheppard-Trujillo),5.401810755112093
29P/Schwassmann-Wachmann,5.477369099032335
174P/Echeclus,5.5316992538178775
P/2015 B1 (PANSTARRS),5.544584226964158
P/2010 H5 (Scotti),5.616745980503335
P/2015 M2 (PANSTARRS),5.622107317038097
P/2023 B1 (PANSTARRS),5.695271471151287
P/2020 MK4 (PANSTARRS),5.70965051988869
C/2019 T3 (ATLAS),5.763793664007622
C/2022 F1 (ATLAS),5.782592586588035
C/2019 A5 (PANSTARRS),5.863541449513619
P/2020 V3 (PANSTARRS),5.885049091277271
P/2005 T3 (Read),5.936304674491589
P/2020 B4 (Sheppard),5.973704720755518
C/2020 K7 (PANSTARRS),6.035085941010687
P/2005 S2 (Skiff),6.089391527630079
C/2019 C1 (ATLAS),6.1444331752017165
C/2021 S4 (Tsuchinshan),6.343122847443762
165P/LINEAR,6.398139076523803
P/2011 S1 (Gibbs),6.519748377680581
C/2002 VQ94 (LINEAR),6.6200769959824735
C/2019 B3 (PANSTARRS),6.667307983423556
C/2021 R2 (PANSTARRS),7.03045297612839
C/2016 X1 (Lemmon),7.1593644582286995
C/2022 H1 (PANSTARRS),7.39850977773794
C/2021 A6 (PANSTARRS),7.467554619350341
95P/Chiron,8.08580641519093
166P/NEAT,8.194999345270833
C/2010 U3 (Boattini),8.20086049091282
C/2007 D1 (LINEAR),8.31861819807658
C/2020 H5 (Robinson),8.944823317659882
A/2019 O2,9.400677319545116
C/2014 OG392 (PANSTARRS),9.653453655865551
C/2019 E3 (ATLAS),10.24297623424239
167P/CINEOS,11.5241803711294
